src_lang	tgt_lang	src	tgt
eng_Latn	tel_Telu	get me a radio station that plays classical music	నాకు శాస్త్రీయ సంగీతాన్ని వినిపించే రేడియో స్టేషన్‌ను అందించు
eng_Latn	tel_Telu	play f. m.	ఎఫ్ఎం ప్లే. .
eng_Latn	tel_Telu	play am	ప్లే అమ్
eng_Latn	tel_Telu	play old	పాత ప్లే
eng_Latn	tel_Telu	switch on radio	రేడియో ఆన్ చేయండి
eng_Latn	tel_Telu	i need ninety nine point five please	నాకు తొంభై తొమ్మిది పాయింట్ ఐదు కావాలి
eng_Latn	tel_Telu	i'd like to listen to ninety nine point five	నేను తొంభై తొమ్మిది పాయింట్ ఐదు వినాలనుకుంటున్నాను
eng_Latn	tel_Telu	please turn on ninety nine point five	దయచేసి తొంభై తొమ్మిది పాయింట్ ఐదు ఆన్ చేయి
eng_Latn	tel_Telu	put on	బూటకం
eng_Latn	tel_Telu	time for my drive home station please	దయచేసి నా బిగ్ ఫ్. ఎం. స్టేషన్‌కి సమయం
eng_Latn	tel_Telu	find me some talk back radio	నాకు కొంత టాక్ బ్యాక్ రేడియోను కనుగొనండి
eng_Latn	tel_Telu	play radia	రేడియా ప్లే చేయండి
eng_Latn	tel_Telu	open radia	ఓపెన్ రేడియా
eng_Latn	tel_Telu	open f. m.	ఓపెన్ ఎఫ్ఎం
eng_Latn	tel_Telu	radio one thousand and twenty seven	రేడియో వెయ్యి ఇరవై ఏడు
eng_Latn	tel_Telu	please start f. m. eight hundred and ninety radio channel	దయచేసి ప్ ఎం ఎనిమిది వందల తొంభై రేడియో ఛానల్ ప్రారంభించు
eng_Latn	tel_Telu	can you start f. m. eight hundred and ninety radio channel	నువ్వు ఫ్ఎం. ఎనిమిది వందల తొంభై ఏడు రేడియో ఛానల్ ప్రారంభించగలవా
eng_Latn	tel_Telu	i need you to start f. m. eight hundred and ninety radio channel	నాకు నువ్వు ఫ్ .ఎం. ఎనిమిది వందల తొంభై రేడియో ఛానల్ ప్రారంభించు
eng_Latn	tel_Telu	play an f. m.	ఫ్. ఎం. ప్లే చేయండి
eng_Latn	tel_Telu	search next station	తదుపరి స్టేషన్‌ను శోధించండి
eng_Latn	tel_Telu	play the oldies station	క్లబ్ మిర్చి ప్లే చేయి
eng_Latn	tel_Telu	i want to listen to the rap station	నేను డెక్కన్ రేడియో వినాలనుకుంటున్నాను
eng_Latn	tel_Telu	tune to classic hits	క్లాసిక్ హిట్‌లకు ట్యూన్ చేయండి
eng_Latn	tel_Telu	start radio station for me	నా కోసం రేడియో స్టేషన్ ప్రారంభించు
eng_Latn	tel_Telu	turn the radio on	రేడియో ఆన్ చేయి
eng_Latn	tel_Telu	turn on the radio on this channel	ఈ ఛానెల్‌లో రేడియోను ఆన్ చేయండి
eng_Latn	tel_Telu	i want to hear this radio station now	ఈ రేడియో స్టేషన్ ఇప్పుడు వినాలని ఉంది
eng_Latn	tel_Telu	play tunes	ఐ ట్యూన్స్ ప్లే చేయి
eng_Latn	tel_Telu	turn on the radio for me	నా కోసం రేడియో ఆన్ చేయి
eng_Latn	tel_Telu	turn on the radio to kiss f. m.	రేడియో మిర్చికి రేడియోని ఆన్ చేయండి
eng_Latn	tel_Telu	find me kiss f. m. channel	నన్ను కనుగొను ముద్దు f. m. ఛానెల్
eng_Latn	tel_Telu	play the radio for me	నా కోసం రేడియో ప్లే చేయి
eng_Latn	tel_Telu	turn the radio to kiss f. m.	ముద్దు పెట్టుకోవడానికి రేడియోని తిప్పండి ప్ ఎం
eng_Latn	tel_Telu	play kiss f. m. for me	నా కోసం రేడియొ మిర్చి ప్లే చేయి
eng_Latn	tel_Telu	start the radio now	ఇప్పుడు రేడియో ప్రారంభించు
eng_Latn	tel_Telu	play my favorite radio station	నాకు ఇష్టమైన రేడియో స్టేషన్ ప్లే చేయి
eng_Latn	tel_Telu	would you please turn on the am radio	నువ్వు దయచేసి విశాఖపట్నం ఎఫ్ఎం ఆన్ చేస్తావా
eng_Latn	tel_Telu	i'm tired of pandora please turn on the radio	నేను పండోరతో విసిగిపోయాను దయచేసి రేడియోను ఆన్ చేయండి
eng_Latn	tel_Telu	make the radio turn on now	ఇప్పుడు రేడియొ ఆన్ చేయి
eng_Latn	tel_Telu	make my radio turn on	నా రేడియో ఆన్ చేయండి
eng_Latn	tel_Telu	start pandora	pandora స్టార్ట్ చేయి
eng_Latn	tel_Telu	open pandora app	పండోర యాప్‌ని తెరవండి
eng_Latn	tel_Telu	turn it to frequency nine hundred and ninety seven	ఫ్రీక్వెన్సీ తొమ్మిది వందల తొంభై ఏడు పెట్టు
eng_Latn	tel_Telu	please play radio station one right now	దయచేసి ఇప్పుడే రేడియో స్టేషన్ ఒకటి ప్లే చేయండి
eng_Latn	tel_Telu	please scan the am dial on the radio right now	దయచేసి ఇప్పుడే రేడియోలో ఏఎం డయల్‌ని స్కాన్ చేయి
eng_Latn	tel_Telu	open pandora and search for a classic rock station	pandora ను తెరిచి క్లాసిక్ రాక్ స్టేషన్ కోసం శోధించు
eng_Latn	tel_Telu	play random radio station	ఏదో ఒక రేడియో స్టేషన్ ప్లే చేయండి
eng_Latn	tel_Telu	play	ఆడండి
eng_Latn	tel_Telu	play any country music station	ఏదైనా దేశీయ సంగీత స్టేషన్‌ని ప్లే చేయండి
eng_Latn	tel_Telu	switch to	కు మారండి
eng_Latn	tel_Telu	turn on the radio to ten fifty three	రేడియో పది యాభై మూడు ఆన్ చేయి
eng_Latn	tel_Telu	play hot ninety seven	వివిధ భారతి ప్లే చేయి
eng_Latn	tel_Telu	play sirius on satellite radio	శాటిలైట్ రేడియోలో సిరియస్ ప్లే చేయండి
eng_Latn	tel_Telu	i want to listen to nine hundred and forty one please	నేను దయచేసి తొమ్మిది వందల నలభై ఒకటి వినాలనుకుంటున్నాను
eng_Latn	tel_Telu	can you play kxly for me	నువ్వు నాకోసం kxly ప్లే చేయి
eng_Latn	tel_Telu	turn on channel nine hundred and fifty one	తొమ్మిది వందల యాభై ఒకటి ఛానెల్‌ని ఆన్ చేయండి
eng_Latn	tel_Telu	alexa change the radio station	అలెక్సా ఆకాశవాణి కేంద్రము ని మార్చింది
eng_Latn	tel_Telu	change the radio station	రేడియో స్టేషన్‌ని మార్చండి
eng_Latn	tel_Telu	please play the radio	దయచేసి రేడియో ప్లే చేయి
eng_Latn	tel_Telu	please turn the radio nine hundred and seventy three f. m.	దయచేసి రేడియో తొమ్మిది వందల డెబ్బై మూడు ఫ్.ఎం. పెట్టు
